datetimes,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,robot_mode,safety_mode,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5
090320-16:51:56.595,-0.766190354024,-1.87628044705,-1.70495891571,-1.16392643869,1.58796787262,-0.794266525899,-0.202306449413,-0.30580213666,0.41417324543,-0.0999379456043,-0.00772796338424,-0.214322194457,-1.27543735504,2.08437347412,3.43979525566,-0.0499372333288,0.0397509038448,-0.194845363498,-0.0915879600615,1.5715477154,0.32526393564,0.0538093507822,-0.0150795903692,-0.0355640484399,1.60746608177,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8534622192,1.30363035202,47.6279296875,47.7569236755,47.7569236755,47.7282600403,47.6135978699,47.6422653198
090320-16:51:56.603,-0.767838303243,-1.87876953701,-1.70160961151,-1.16482003153,1.58793115616,-0.796037975942,-0.21669690311,-0.323004096746,0.434591531754,-0.117682985961,-0.00798130780458,-0.207478478551,-1.13762259483,2.01435852051,3.77156639099,-0.0233635809273,0.0376464240253,-0.242355972528,0.187605483758,0.629153927879,0.585877249014,0.017794028433,-0.0119176401871,-0.0313036149068,0.879933311913,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8516731262,1.30363035202,47.6279296875,47.7425918579,47.6852607727,47.5849304199,47.6135978699,47.6135978699
090320-16:51:56.611,-0.769639794027,-1.88145889858,-1.69801616669,-1.16584666193,1.5879201889,-0.797822300588,-0.227547749877,-0.339336872101,0.46425101161,-0.136416330934,-0.00683300429955,-0.229517102242,-1.14356803894,1.96285200119,3.62949705124,0.155421435833,0.0222211051732,-0.225193113089,0.751094269107,0.54502364183,0.673833134854,0.0597221961707,-0.023024499523,-0.0458063976207,1.14684108091,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8158493042,1.24320447445,47.5992660522,47.7282600403,47.6565971375,47.5849304199,47.5132637024,47.55626297
090320-16:51:56.619,-0.771439377462,-1.88421263317,-1.69424724579,-1.16698010386,1.5878238678,-0.799701515828,-0.234581843019,-0.35846465826,0.4856582582,-0.129406020045,-0.00871051568538,-0.219668641686,-1.25767993927,2.04478168488,3.97874689102,0.0260665267706,0.0339108854532,-0.406997472048,-0.641632610854,1.05401791738,0.0454846067146,0.0483308286067,0.0175318928781,-0.0390807272644,1.23479351591,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8454017639,1.35733807087,47.5419311523,47.7999229431,47.699596405,47.5275993347,47.5132637024,47.5849304199
090320-16:51:56.627,-0.773445908223,-1.88723339657,-1.69016361237,-1.16803534449,1.58781242371,-0.80153352419,-0.247132629156,-0.373590499163,0.5106793046,-0.136237174273,-0.00734338210896,-0.260261654854,-1.12916874886,1.90488958359,4.13115024567,-0.0697906762362,0.0248725786805,-0.142181009054,-1.35852312191,2.15581270083,-0.455326487591,0.0958549321003,0.020775995485,-0.0483539907305,2.58851997948,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8050994873,1.37300491333,47.5849304199,47.6852607727,47.6709289551,47.5275993347,47.5132637024,47.5275993347
090320-16:51:56.636,-0.775475327169,-1.89028372387,-1.68588542938,-1.16913731516,1.58771562576,-0.803561512624,-0.259740173817,-0.393325567245,0.539840459824,-0.161835968494,-0.0092546036467,-0.246537357569,-1.03562402725,2.00468683243,3.93234348297,0.134139195085,0.0291860513389,-0.314292281866,0.512369964555,-0.0568134115561,0.523552340799,0.00982964973181,-0.0230765188235,-0.0423990999342,0.734750160168,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.866897583,1.47595405579,47.6279296875,47.7425918579,47.6709289551,47.5992660522,47.55626297,47.5849304199
090320-16:51:56.643,-0.777550045644,-1.89349617581,-1.68136787415,-1.17047341288,1.58769321442,-0.805697743093,-0.264457643032,-0.408528208733,0.564904332161,-0.15479233861,-0.00687241693959,-0.268199235201,-1.30496096611,1.86046719551,3.90947818756,0.0333000533283,-0.0363460592926,-0.180418252945,0.501775598999,1.62814423309,0.555160239541,0.0661545034818,-0.02655333337,-0.0404318841969,1.79188037745,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8301773071,1.42000508308,47.5992660522,47.7282600403,47.6709289551,47.5275993347,47.5132637024,47.55626297
090320-16:51:56.652,-0.779794994985,-1.89677681545,-1.67673206329,-1.17170746744,1.58760786057,-0.807752911245,-0.277172505856,-0.428749203682,0.591858267784,-0.161547884345,-0.00947066489607,-0.274900913239,-1.28463411331,1.93197739124,3.97507786751,-0.0985604897141,-0.0227806381881,-0.372427999973,0.494576031387,0.95148902587,0.622555747851,0.0719880814652,-0.0150218024159,-0.0421965800126,1.23996470771,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8274917603,1.44014358521,47.55626297,47.7282600403,47.6422653198,47.5275993347,47.4989318848,47.5705947876
090320-16:51:56.659,-0.782066647206,-1.9001947842,-1.67188930511,-1.17308457315,1.58753585815,-0.810080830251,-0.289592415094,-0.443252712488,0.622088313103,-0.185913875699,-0.0097732944414,-0.287090957165,-1.08912503719,1.48429822922,3.71892261505,0.128923892975,-0.0413370355964,-0.232056617737,-0.528881561556,0.247814841501,1.01428023726,0.0408063914089,0.00449578402009,-0.0443398154181,1.17042398366,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8230133057,1.42000508308,47.5705947876,47.7569236755,47.7139282227,47.5132637024,47.55626297,47.5705947876
090320-16:51:56.667,-0.784430329,-1.90384163479,-1.6668176651,-1.17452605188,1.58746480942,-0.81237298647,-0.295886069536,-0.464302510023,0.649697959423,-0.173265323043,-0.00800407584757,-0.307332485914,-1.36570167542,1.70145273209,3.71263360977,-0.15062007308,-0.0569631308317,-0.146151676774,-0.467179208286,1.6342010713,1.12778308167,0.0940399036801,-0.00309358279683,-0.0458392188601,2.03979514496,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.814956665,1.57890307903,47.4846000671,47.6709289551,47.6279296875,47.5132637024,47.4559326172,47.5419311523
090320-16:51:56.675,-0.786754910146,-1.90762343029,-1.66157054901,-1.17597277582,1.58745241165,-0.814623657857,-0.295365929604,-0.459562629461,0.649015009403,-0.200871795416,-0.00853186752647,-0.2969866395,-0.815262913704,2.0259552002,3.26063752174,0.0937679186463,-0.0695661902428,-0.34694236517,1.15833026807,-0.305738508038,1.61951428906,0.0242487961688,-0.0371362561023,-0.0456769697679,2.01445565294,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8606300354,1.41328704357,47.6135978699,47.7569236755,47.7282600403,47.5849304199,47.5705947876,47.5992660522
090320-16:51:56.683,-0.789102379476,-1.91138424496,-1.65630054474,-1.17751057566,1.58730840683,-0.817120854055,-0.291898101568,-0.463941514492,0.647276520729,-0.186513498425,-0.0110539682209,-0.288821458817,-0.872983634472,2.17285299301,3.39866495132,-0.0039230575785,-0.0503394305706,-0.274590671062,-0.184106201245,-1.16981802158,1.44110675601,0.00410862865844,0.0309738383353,-0.0474002911701,1.86525011169,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8534622192,1.35062527657,47.5849304199,47.7569236755,47.6709289551,47.55626297,47.5132637024,47.5992660522
090320-16:51:56.691,-0.791426960622,-1.91512884716,-1.65104007721,-1.1790240568,1.58727359772,-0.819503132497,-0.292124718428,-0.465192437172,0.647295355797,-0.196613177657,-0.00743836909533,-0.297837555408,-0.820161581039,2.34386610985,3.55152750015,-0.00456726457924,-0.0905525684357,-0.137047559023,0.929301609176,-0.964976942068,1.3226092796,0.00492650811389,-0.00867850842115,-0.0487847882418,1.88257198694,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8158493042,1.33495855331,47.5849304199,47.6709289551,47.6709289551,47.55626297,47.5132637024,47.5705947876
090320-16:51:56.699,-0.793726746236,-1.91893782238,-1.64584445953,-1.18070633829,1.58718967438,-0.821842018758,-0.289902120829,-0.46527376771,0.652486085892,-0.194533124566,-0.00799826905131,-0.295548707247,-0.787010490894,2.39699649811,3.42932105064,0.0511880144477,-0.119651868939,-0.274529457092,-0.610297788718,0.166693115982,0.666100451917,0.0407043810191,0.0184374642946,-0.0478761203185,0.918661960611,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8624191284,1.28796362877,47.6279296875,47.7425918579,47.6709289551,47.5849304199,47.6135978699,47.5849304199
090320-16:51:56.708,-0.796063248311,-1.92265095333,-1.64071083069,-1.18215449274,1.58716535568,-0.82425290743,-0.289206922054,-0.471006780863,0.654882907867,-0.19052387774,-0.00840891804546,-0.282053947449,-0.786225259304,2.74413204193,3.39856624603,-0.105473615229,-0.13704970479,-0.255703657866,1.01053155142,-0.858382646589,-0.000992679820679,-0.0208853893304,-0.0148684856953,-0.0320645594723,1.32589432829,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8463020325,1.2588711977,47.5849304199,47.7282600403,47.6709289551,47.5419311523,47.5132637024,47.5275993347
090320-16:51:56.715,-0.798374954854,-1.92640652279,-1.63549518585,-1.18380196512,1.58706951141,-0.826597515737,-0.285839170218,-0.470565646887,0.660155892372,-0.209657505155,-0.00873856246471,-0.287628114223,-0.712053358555,2.71194052696,3.53943538666,0.203986376524,-0.108105093241,-0.167930006981,0.107513645115,-0.443723604215,0.134475529678,0.00900692214771,-0.00326111189783,-0.0360455647406,0.475955343394,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8660011292,1.42895376682,47.6279296875,47.7139282227,47.7139282227,47.55626297,47.5992660522,47.5849304199
090320-16:51:56.723,-0.800663296376,-1.93017925839,-1.63017177582,-1.1853826803,1.586997509,-0.828841034566,-0.285883247852,-0.470985025167,0.661293268204,-0.191760748625,-0.00926049146801,-0.287107497454,-0.757262170315,2.8166718483,3.52896261215,-0.032021343708,-0.124214157462,-0.303205817938,0.00884957706437,0.267420227678,-0.107094383371,0.0388035182203,0.00530703750309,-0.0416822373588,0.288203227143,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8176383972,1.25663006306,47.5992660522,47.6709289551,47.6852607727,47.5705947876,47.5705947876,47.5419311523
090320-16:51:56.731,-0.802891079579,-1.93391527752,-1.6247882843,-1.18703110636,1.5869011879,-0.831111256276,-0.283091932535,-0.471894443035,0.663260579109,-0.207394778728,-0.0104043753818,-0.279514044523,-0.779966711998,2.849640131,3.75227451324,0.195186197758,-0.143309295177,-0.247339308262,-0.435874855,-0.566559752689,0.336133374367,0.0311735692351,0.0285280858227,-0.0452817512909,0.789912962263,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8230133057,1.37524604797,47.5992660522,47.7425918579,47.699596405,47.5275993347,47.5132637024,47.5849304199
090320-16:51:56.739,-0.805214707051,-1.93774189572,-1.61936759949,-1.18845446528,1.5868897438,-0.833337608968,-0.281517356634,-0.47167506814,0.663976609707,-0.183111101389,-0.00937805231661,-0.288562357426,-0.824157357216,2.77285075188,3.57801485062,-0.181744396687,-0.147826015949,-0.121880412102,0.432427959136,-1.15135311363,1.06542191361,-0.000241620450972,-0.0165023134812,-0.0447285625206,1.62718523412,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8265953064,1.31929707527,47.5705947876,47.7425918579,47.6852607727,47.5705947876,47.5705947876,47.5992660522
090320-16:51:56.748,-0.80748016039,-1.94149841885,-1.61402988434,-1.19005997599,1.5868062973,-0.835542503987,-0.281759858131,-0.469658881426,0.670332551003,-0.216572582722,-0.00867053866386,-0.284588456154,-0.741753220558,2.73407196999,3.35168647766,0.0719732046127,-0.178859934211,-0.293454051018,1.93364126662,-1.80625264923,1.51639823795,-0.0404661148054,-0.0536671586143,-0.0344370915854,3.04975094014,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8391342163,1.27677381039,47.5705947876,47.7139282227,47.6709289551,47.5849304199,47.5849304199,47.55626297
090320-16:51:56.755,-0.809742275869,-1.94524969677,-1.60875225067,-1.19180090845,1.58673381805,-0.837812725698,-0.276664465666,-0.465806722641,0.674013137817,-0.201043948531,-0.0092727933079,-0.275543123484,-0.851030468941,2.49365854263,3.25081396103,-0.0713372528553,-0.177082911134,-0.234184801579,-0.63217952647,-0.517660500716,0.742846520719,-0.0116116657688,0.0272340892902,-0.0464631261961,1.10428451996,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8498802185,1.41776394844,47.6279296875,47.7282600403,47.7282600403,47.55626297,47.5849304199,47.5849304199
090320-16:51:56.763,-0.811997715627,-1.94898905377,-1.60345458984,-1.19348700464,1.58669900894,-0.840051952993,-0.280954897404,-0.46724575758,0.675368666649,-0.224162533879,-0.00753871817142,-0.286585152149,-0.633178949356,2.55687761307,3.46947145462,0.150047570467,-0.213269084692,-0.117992013693,0.272694738138,0.528620036366,0.564698425602,-0.000146393041515,-0.0460424926959,-0.0388654051421,0.82017429546,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.842716217,1.3148201704,47.5705947876,47.699596405,47.6709289551,47.55626297,47.5132637024,47.5705947876
090320-16:51:56.772,-0.81422216097,-1.9527455769,-1.59804439545,-1.19520743311,1.58660268784,-0.842232529317,-0.272733718157,-0.469307243824,0.679390728474,-0.200546070933,-0.00931749399751,-0.280047893524,-0.958270788193,2.63487911224,3.47653222084,-0.0755894705653,-0.210083246231,-0.303028672934,-1.08962975148,1.19542336806,0.527166678295,0.0651039552611,0.0406271815985,-0.0562140378066,1.70124505317,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8274917603,1.40433835983,47.5705947876,47.7282600403,47.7282600403,47.5132637024,47.5705947876,47.5705947876
090320-16:51:56.780,-0.816403690969,-1.95654644589,-1.59248065948,-1.19686205805,1.58656644821,-0.844525162374,-0.273820281029,-0.470176160336,0.681643784046,-0.226600795984,-0.00823676493019,-0.276389688253,-0.86518907547,2.64667439461,3.71296954155,0.155420005322,-0.2235442698,-0.162166669965,1.30168314157,0.433127919987,0.193953442723,-0.0407563908896,0.00158412791823,-0.00102442492395,1.38549512236,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8382415771,1.35286641121,47.5419311523,47.6852607727,47.6565971375,47.5705947876,47.5849304199,47.5705947876
090320-16:51:56.788,-0.818560425435,-1.96025051693,-1.58690452576,-1.19868166864,1.58654260635,-0.846700970327,-0.272774606943,-0.471768587828,0.688781440258,-0.20687533915,-0.00844860356301,-0.28475150466,-0.830513238907,2.71552562714,3.42666625977,-0.0175012592226,-0.246285438538,-0.114245995879,0.0859974686989,4.05802546048,0.0437030538099,-0.0753261219092,0.0788139464032,0.0292614650963,4.05917185636,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8364448547,1.3461483717,47.6135978699,47.7139282227,47.7139282227,47.5132637024,47.55626297,47.5992660522
090320-16:51:56.795,-0.820630375539,-1.96392263989,-1.58149433136,-1.20038874567,1.58655595779,-0.848920170461,-0.266889244318,-0.472793191671,0.686115145683,-0.227097839117,-0.00639104004949,-0.266252458096,-1.25812757015,2.74666070938,3.69862413406,0.122146375477,-0.321908354759,-0.378682404757,3.40732737386,7.94996462962,0.577248629203,-0.241437862633,-0.0265784119715,0.0819010604424,8.6686235023,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8516731262,1.45133328438,47.5419311523,47.7569236755,47.6565971375,47.5419311523,47.5992660522,47.5992660522
090320-16:51:56.804,-0.822727505361,-1.96761574368,-1.57604312897,-1.20228417337,1.58656644821,-0.851207081472,-0.266665875912,-0.473314255476,0.688987135887,-0.210353657603,-0.00923607032746,-0.275982707739,-1.24553644657,2.55451321602,3.75262308121,0.0192008949816,-0.375021725893,-0.10796906054,0.0876354011596,16.6027563897,1.99603251906,-0.305679181084,0.112517792634,0.115993306698,16.7225400438,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8095779419,1.34838950634,47.5419311523,47.7425918579,47.5992660522,47.4416007996,47.5132637024,47.5705947876
090320-16:51:56.811,-0.8248351256,-1.9714042149,-1.57064151764,-1.2039950651,1.58660268784,-0.853428665792,-0.262936294079,-0.473567843437,0.691761136055,-0.233552649617,-0.00887577515095,-0.279327064753,-1.50807785988,2.43505430222,3.87969064713,0.226929575205,-0.440817713737,-0.0854802727699,3.10370155252,18.0523742561,3.91036828077,-0.41339221927,-0.0113725941849,0.124716291215,18.7299802376,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8409233093,1.46700000763,47.5275993347,47.7569236755,47.6709289551,47.5275993347,47.5705947876,47.5132637024
090320-16:51:56.820,-0.826785389577,-1.97520556072,-1.56500816345,-1.20576270044,1.58647966385,-0.855582062398,-0.257305622101,-0.471386641264,0.696729838848,-0.210073038936,-0.0141151314601,-0.251846402884,-1.9777957201,2.25947618484,3.80518531799,0.0403928719461,-0.424413859844,-0.392105937004,1.54534297009,17.4420581744,4.98584044531,-0.363359961646,0.0791483615173,0.101877097247,18.2063747957,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8068962097,1.46252310276,47.55626297,47.6709289551,47.6422653198,47.4846000671,47.5419311523,47.5849304199
090320-16:51:56.828,-0.82882196108,-1.97898354153,-1.55924701691,-1.20741255701,1.58639717102,-0.857746426259,-0.256144464016,-0.474601507187,0.703404664993,-0.227442994714,-0.0139473993331,-0.27549842,-2.13143253326,2.26769351959,3.4067940712,0.0958832502365,-0.445240348577,-0.0630516931415,5.31170710154,13.8199116219,5.9993131598,-0.463073671192,-0.088502636548,0.109785382863,15.9748536131,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8185348511,1.4647642374,47.5705947876,47.699596405,47.6565971375,47.55626297,47.6279296875,47.5275993347
090320-16:51:56.836,-0.830957714711,-1.9826957188,-1.55356693268,-1.20921118677,1.58627605438,-0.859899822866,-0.260375648737,-0.470228374004,0.709652304649,-0.211830213666,-0.0155675578862,-0.263495385647,-1.93093371391,1.91605782509,3.04757165909,-0.156392723322,-0.418933093548,-0.243831560016,3.52837043548,15.1824239788,6.27313223692,-0.39279028649,-0.00486730112156,0.0964484140205,16.8020113041,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8355522156,1.45581030846,47.5705947876,47.7282600403,47.6565971375,47.5419311523,47.5132637024,47.5419311523
090320-16:51:56.843,-0.833043877278,-1.9864646397,-1.54799747467,-1.2110555929,1.58618116379,-0.86199981371,-0.263327002525,-0.470906168222,0.712115287781,-0.244594171643,-0.0132125271484,-0.250101059675,-1.75776338577,1.84801077843,3.22588706017,0.123018227518,-0.418689370155,-0.31483989954,5.87600801571,15.604555125,5.72686639253,-0.445100051408,-0.103175994853,0.122915592287,17.6302753673,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8050994873,1.39986133575,47.5132637024,47.7139282227,47.6709289551,47.5849304199,47.4989318848,47.5132637024
090320-16:51:56.851,-0.835164372121,-1.99029173474,-1.54240703583,-1.21316988886,1.58602285385,-0.864048306142,-0.262170493603,-0.47588339448,0.709457695484,-0.23095870018,-0.0179041009396,-0.27875110507,-1.73210144043,2.00143909454,3.35489678383,0.0487708598375,-0.35535132885,-0.0356988534331,0.621890222079,20.2907707015,4.36267104913,-0.360266782848,0.140434120289,0.128593942446,20.7637911228,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8033103943,1.41776394844,47.55626297,47.6709289551,47.5992660522,47.5849304199,47.55626297,47.5275993347
090320-16:51:56.860,-0.83727533022,-1.99418654064,-1.53681373596,-1.21517975748,1.58602666855,-0.866121117269,-0.265361905098,-0.478224277496,0.709410429001,-0.239957898855,-0.0105624459684,-0.252524793148,-1.55127680302,1.96133291721,3.80769681931,0.251099407673,-0.440486609936,-0.296484470367,4.76014018489,21.9400539271,2.79796646371,-0.47016744715,-0.00490706132859,0.15821263702,22.624179924,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8050994873,1.43566656113,47.4989318848,47.6709289551,47.5705947876,47.5132637024,47.55626297,47.5275993347
090320-16:51:56.868,-0.83931905428,-1.99811138729,-1.53103160858,-1.21710761011,1.58599042892,-0.868241612111,-0.254558056593,-0.483235657215,0.708265542984,-0.231249973178,-0.0115526411682,-0.256174355745,-2.20903706551,2.3313896656,4.11522102356,0.177247881889,-0.431741207838,-0.200734615326,4.80389972771,28.4707706211,1.67909203199,-0.424254598758,0.074709608767,0.196803347767,28.9219913285,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8095779419,1.55204665661,47.55626297,47.7282600403,47.5849304199,47.4702682495,47.55626297,47.4989318848
090320-16:51:56.875,-0.841295544301,-2.00198616604,-1.52526760101,-1.21901162088,1.58601427078,-0.87024528185,-0.25295317173,-0.486742317677,0.710412025452,-0.239161118865,-0.0113946804777,-0.265594899654,-2.34282255173,2.48301100731,4.21019077301,0.326089322567,-0.504605293274,-0.23225864768,6.30722948309,32.4635202953,2.20173972177,-0.571234252764,0.0622163748575,0.23998812319,33.1437618794,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.7997283936,1.61470830441,47.5419311523,47.6279296875,47.6852607727,47.4702682495,47.4846000671,47.5132637024
090320-16:51:56.884,-0.843271557485,-2.0059663258,-1.51955699921,-1.22086985529,1.58597803116,-0.872325722371,-0.252123773098,-0.486713171005,0.717387080193,-0.231947377324,-0.0126708224416,-0.256499677896,-2.39266610146,2.4730257988,3.96319031715,0.205828309059,-0.521600425243,-0.182769462466,8.35097509743,36.8862657464,3.22838226853,-0.721381414691,0.0281140442534,0.302394479244,37.9573159992,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.7773399353,1.54756963253,47.5132637024,47.6135978699,47.5849304199,47.4702682495,47.5705947876,47.4846000671
090320-16:51:56.892,-0.845267597829,-2.00978340725,-1.5138874054,-1.22287495554,1.58591842651,-0.87433272997,-0.244826555252,-0.488269329071,0.719668984413,-0.234563022852,-0.0124164475128,-0.268811553717,-3.09894037247,2.57868909836,4.20289754868,0.269515365362,-0.548714995384,-0.0361014679074,7.24169723914,44.4713803208,3.69904639403,-0.753616504954,0.131760863062,0.33936139703,45.2087247195,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.7674865723,1.54085683823,47.4989318848,47.6565971375,47.6135978699,47.4702682495,47.4559326172,47.4559326172
090320-16:51:56.900,-0.847161118184,-2.01366915325,-1.50828742981,-1.22469838083,1.58587026596,-0.876296345388,-0.24729038775,-0.487211555243,0.721421658993,-0.247707530856,-0.0138673530892,-0.247847735882,-3.20350337029,2.42815971375,4.39245653152,0.332233995199,-0.570706963539,-0.341582685709,11.1452731279,48.1906729443,5.11931970505,-1.01163119478,0.0335510668469,0.388849471672,49.7269092762,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.7961463928,1.62142646313,47.5132637024,47.6135978699,47.6135978699,47.4846000671,47.4559326172,47.4989318848
090320-16:51:56.908,-0.848980251943,-2.01751675228,-1.50242137909,-1.22688134134,1.58584547043,-0.87846213976,-0.244601085782,-0.484498649836,0.725428521633,-0.244143262506,-0.0148895950988,-0.266329318285,-3.38697314262,2.33000135422,4.53400611877,0.397298783064,-0.607417345047,-0.0502142943442,7.70086925411,57.1990375584,5.83826835654,-0.930773703252,0.230071129717,0.393393678782,58.0096428387,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.7746543884,1.52519011497,47.4989318848,47.6279296875,47.5849304199,47.4272689819,47.4416007996,47.4559326172
090320-16:51:56.916,-0.850818459188,-2.02140535931,-1.49648571014,-1.22864849985,1.58583450317,-0.880567852651,-0.232393592596,-0.487982332706,0.72976577282,-0.250288307667,-0.0125298155472,-0.259005248547,-3.55264997482,2.29615354538,4.48189401627,0.456859201193,-0.67252767086,-0.189859360456,13.905836082,59.3766205486,7.87047872773,-1.16816846887,0.0219539230236,0.450593727334,61.4890216243,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.780921936,1.74674975872,47.4989318848,47.6565971375,47.5992660522,47.4416007996,47.4559326172,47.5275993347
090320-16:51:56.924,-0.852529827748,-2.02508606533,-1.49052143097,-1.23058875025,1.58574914932,-0.882590595876,-0.206990122795,-0.482418358326,0.740416407585,-0.232391506433,-0.0158808790147,-0.241468295455,-3.60382843018,1.73283171654,3.98904156685,0.188971564174,-0.676374197006,-0.275495409966,12.1230197781,63.730827996,8.99205952937,-1.21463670845,0.139067401354,0.492190216135,65.4938407804,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.7683830261,1.65723156929,47.5132637024,47.5992660522,47.5419311523,47.4702682495,47.4989318848,47.4846000671
090320-16:51:56.932,-0.854120556508,-2.02874388317,-1.48473072052,-1.23250706614,1.58565425873,-0.884650055562,-0.178837031126,-0.461313307285,0.716540634632,-0.250708848238,-0.0134684983641,-0.257981657982,-3.18253302574,1.98002052307,3.30594491959,0.479739964008,-0.693845629692,0.0125877503306,14.9547203054,66.2322828692,11.0675777748,-1.30903717884,0.0856264625263,0.517712079522,68.7957137566,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8068962097,1.45581030846,47.5849304199,47.6422653198,47.6279296875,47.4702682495,47.5705947876,47.5275993347
090320-16:51:56.940,-0.855438534413,-2.03226246456,-1.47913265228,-1.23442728937,1.58549547195,-0.88652307192,-0.157145321369,-0.439937144518,0.693283677101,-0.226592451334,-0.019774209708,-0.220319017768,-3.2398583889,1.46528577805,3.16531324387,0.275171995163,-0.617255032063,-0.205668076873,10.9646720199,68.5127796723,12.3498528633,-1.46241356039,0.310654642698,0.514909605904,70.4751294903,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8095779419,1.39090740681,47.55626297,47.699596405,47.6709289551,47.4989318848,47.55626297,47.5275993347
090320-16:51:56.948,-0.856551949178,-2.03567471127,-1.47382354736,-1.23629124582,1.58547782898,-0.888379398976,-0.132707595825,-0.424197494984,0.666064560413,-0.226969689131,-0.00764141278341,-0.225023627281,-3.16454935074,1.42077946663,3.32775020599,0.390168964863,-0.777562379837,0.00537093589082,13.6930790759,72.0931365796,13.2201322953,-1.52587086826,0.165136732017,0.529696385103,74.5633465878,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8382415771,1.41776394844,47.5275993347,47.6565971375,47.6565971375,47.55626297,47.5705947876,47.5275993347
090320-16:51:56.956,-0.8574107329,-2.03904833416,-1.4685754776,-1.23809082926,1.58544111252,-0.890115563069,-0.102010682225,-0.40891700983,0.635912299156,-0.221176102757,-0.0103480648249,-0.19439303875,-3.18510532379,1.39088749886,3.57026910782,0.429993987083,-0.756938636303,-0.300659716129,14.107768742,76.4850419761,12.6065468624,-1.51846262415,0.174202925134,0.519365639475,78.7903281423,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8221168518,1.47818982601,47.5705947876,47.6422653198,47.6709289551,47.5849304199,47.5705947876,47.5849304199
